timestamp,direction,signal_quality,attention,meditation,raw,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,norm_att,norm_med,norm_alpha,norm_beta
1769538077.260092,DOWN,0,0,52,0,0,0,0,0,0,0,0,0,0,2,0,0
1769538077.46127,DOWN,0,0,52,0,0,0,0,0,0,0,0,0,0,2,0,0
1769538077.662737,DOWN,0,0,52,0,0,0,0,0,0,0,0,0,0,2,0,0
1769538077.863773,DOWN,0,0,52,0,0,0,0,0,0,0,0,0,0,2,0,0
1769538078.0652602,DOWN,0,0,52,0,0,0,0,0,0,0,0,0,0,2,0,0
1769538078.266688,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,-2,0,0
1769538078.4676914,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,-2,0,0
1769538078.6687799,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,-2,0,0
1769538078.8701804,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,-2,0,0
1769538079.0712066,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,-2,0,0
1769538079.2726743,DOWN,0,0,46,0,0,0,0,0,0,0,0,0,0,-4,0,0
1769538079.474109,DOWN,0,0,46,0,0,0,0,0,0,0,0,0,0,-4,0,0
1769538079.6752038,DOWN,0,0,46,0,0,0,0,0,0,0,0,0,0,-4,0,0
1769538079.8760152,DOWN,0,0,46,0,0,0,0,0,0,0,0,0,0,-4,0,0
1769538080.077003,DOWN,0,0,46,0,0,0,0,0,0,0,0,0,0,-4,0,0
1769538080.2779355,DOWN,0,0,46,0,0,0,0,0,0,0,0,0,0,-4,0,0
1769538080.4790354,DOWN,0,0,52,0,0,0,0,0,0,0,0,0,0,2,0,0
1769538080.6802788,DOWN,0,0,52,0,0,0,0,0,0,0,0,0,0,2,0,0
1769538080.8814156,DOWN,0,0,52,0,0,0,0,0,0,0,0,0,0,2,0,0
1769538081.0822759,DOWN,0,0,52,0,0,0,0,0,0,0,0,0,0,2,0,0
1769538081.2832322,DOWN,0,0,52,0,0,0,0,0,0,0,0,0,0,2,0,0
1769538081.4844608,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538081.685903,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538081.8867288,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538082.0877433,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538082.289024,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538082.4906652,DOWN,0,0,53,0,0,0,0,0,0,0,0,0,0,3,0,0
1769538082.6919105,DOWN,0,0,53,0,0,0,0,0,0,0,0,0,0,3,0,0
1769538082.8925283,DOWN,0,0,53,0,0,0,0,0,0,0,0,0,0,3,0,0
1769538083.0936239,DOWN,0,0,53,0,0,0,0,0,0,0,0,0,0,3,0,0
1769538083.2951105,DOWN,0,0,53,0,0,0,0,0,0,0,0,0,0,3,0,0
1769538083.4963186,DOWN,0,0,53,0,0,0,0,0,0,0,0,0,0,3,0,0
1769538083.697206,DOWN,0,0,46,0,0,0,0,0,0,0,0,0,0,-4,0,0
1769538083.8978953,DOWN,0,0,46,0,0,0,0,0,0,0,0,0,0,-4,0,0
1769538084.0990837,DOWN,0,0,46,0,0,0,0,0,0,0,0,0,0,-4,0,0
1769538084.3001149,DOWN,0,0,46,0,0,0,0,0,0,0,0,0,0,-4,0,0
1769538084.5014274,DOWN,0,0,46,0,0,0,0,0,0,0,0,0,0,-4,0,0
1769538084.702612,DOWN,0,0,41,0,0,0,0,0,0,0,0,0,0,-9,0,0
1769538084.9038813,DOWN,0,0,41,0,0,0,0,0,0,0,0,0,0,-9,0,0
1769538085.1049256,DOWN,0,0,41,0,0,0,0,0,0,0,0,0,0,-9,0,0
1769538085.3060703,DOWN,0,0,41,0,0,0,0,0,0,0,0,0,0,-9,0,0
1769538085.506711,DOWN,0,0,41,0,0,0,0,0,0,0,0,0,0,-9,0,0
1769538085.7076278,DOWN,0,0,37,0,0,0,0,0,0,0,0,0,0,-13,0,0
1769538085.908673,DOWN,0,0,37,0,0,0,0,0,0,0,0,0,0,-13,0,0
1769538086.109567,DOWN,0,0,37,0,0,0,0,0,0,0,0,0,0,-13,0,0
1769538086.3107631,DOWN,0,0,37,0,0,0,0,0,0,0,0,0,0,-13,0,0
1769538086.5120807,DOWN,0,0,37,0,0,0,0,0,0,0,0,0,0,-13,0,0
1769538086.7133806,DOWN,0,0,37,0,0,0,0,0,0,0,0,0,0,-13,0,0
1769538086.9145043,DOWN,0,0,42,0,0,0,0,0,0,0,0,0,0,-8,0,0
1769538087.1155863,DOWN,0,0,42,0,0,0,0,0,0,0,0,0,0,-8,0,0
1769538087.3164358,DOWN,0,0,42,0,0,0,0,0,0,0,0,0,0,-8,0,0
1769538087.5170426,DOWN,0,0,42,0,0,0,0,0,0,0,0,0,0,-8,0,0
1769538087.7179854,DOWN,0,0,42,0,0,0,0,0,0,0,0,0,0,-8,0,0
1769538087.9193935,DOWN,0,0,41,0,0,0,0,0,0,0,0,0,0,-9,0,0
1769538088.1206176,DOWN,0,0,41,0,0,0,0,0,0,0,0,0,0,-9,0,0
1769538088.3210604,DOWN,0,0,41,0,0,0,0,0,0,0,0,0,0,-9,0,0
1769538088.5223746,DOWN,0,0,41,0,0,0,0,0,0,0,0,0,0,-9,0,0
1769538088.7236395,DOWN,0,0,41,0,0,0,0,0,0,0,0,0,0,-9,0,0
1769538088.9244213,DOWN,0,0,39,0,0,0,0,0,0,0,0,0,0,-11,0,0
1769538089.1254137,DOWN,0,0,39,0,0,0,0,0,0,0,0,0,0,-11,0,0
1769538089.3262644,DOWN,0,0,39,0,0,0,0,0,0,0,0,0,0,-11,0,0
1769538089.5274475,DOWN,0,0,39,0,0,0,0,0,0,0,0,0,0,-11,0,0
1769538089.7284787,DOWN,0,0,39,0,0,0,0,0,0,0,0,0,0,-11,0,0
1769538089.9295712,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,-2,0,0
1769538090.1307065,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,-2,0,0
1769538090.331966,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,-2,0,0
1769538090.5327272,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,-2,0,0
1769538090.7339125,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,-2,0,0
1769538090.9349217,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,-2,0,0
1769538091.135926,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538091.3368967,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538091.537848,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538091.7389603,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538091.9398112,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538092.140631,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,-2,0,0
1769538092.3416166,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,-2,0,0
1769538092.5425894,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,-2,0,0
1769538092.7434533,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,-2,0,0
1769538092.944995,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,-2,0,0
1769538093.1461322,DOWN,0,0,49,0,0,0,0,0,0,0,0,0,0,-1,0,0
1769538093.347439,DOWN,0,0,49,0,0,0,0,0,0,0,0,0,0,-1,0,0
1769538093.5483618,DOWN,0,0,49,0,0,0,0,0,0,0,0,0,0,-1,0,0
1769538093.7495065,DOWN,0,0,49,0,0,0,0,0,0,0,0,0,0,-1,0,0
1769538093.950961,DOWN,0,0,49,0,0,0,0,0,0,0,0,0,0,-1,0,0
1769538094.1521912,DOWN,0,0,49,0,0,0,0,0,0,0,0,0,0,-1,0,0
1769538094.353534,DOWN,0,0,54,0,0,0,0,0,0,0,0,0,0,4,0,0
1769538094.5543444,DOWN,0,0,54,0,0,0,0,0,0,0,0,0,0,4,0,0
1769538094.7551854,DOWN,0,0,54,0,0,0,0,0,0,0,0,0,0,4,0,0
1769538094.956484,DOWN,0,0,54,0,0,0,0,0,0,0,0,0,0,4,0,0
1769538095.1578536,DOWN,0,0,54,0,0,0,0,0,0,0,0,0,0,4,0,0
1769538095.3588119,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538095.5601285,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538095.7616491,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538095.9627233,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538096.1638958,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538096.3648298,DOWN,0,0,47,0,0,0,0,0,0,0,0,0,0,-3,0,0
1769538096.5661557,DOWN,0,0,47,0,0,0,0,0,0,0,0,0,0,-3,0,0
1769538096.767872,DOWN,0,0,47,0,0,0,0,0,0,0,0,0,0,-3,0,0
1769538096.9691076,DOWN,0,0,47,0,0,0,0,0,0,0,0,0,0,-3,0,0
1769538097.1698637,DOWN,0,0,47,0,0,0,0,0,0,0,0,0,0,-3,0,0
1769538097.370937,DOWN,0,0,46,0,0,0,0,0,0,0,0,0,0,-4,0,0
1769538097.5724177,DOWN,0,0,46,0,0,0,0,0,0,0,0,0,0,-4,0,0
1769538097.7730625,DOWN,0,0,46,0,0,0,0,0,0,0,0,0,0,-4,0,0
1769538097.9738553,DOWN,0,0,46,0,0,0,0,0,0,0,0,0,0,-4,0,0
1769538098.174887,DOWN,0,0,46,0,0,0,0,0,0,0,0,0,0,-4,0,0
1769538098.3762584,DOWN,0,0,46,0,0,0,0,0,0,0,0,0,0,-4,0,0
1769538098.577727,DOWN,0,0,39,0,0,0,0,0,0,0,0,0,0,-11,0,0
1769538098.778678,DOWN,0,0,39,0,0,0,0,0,0,0,0,0,0,-11,0,0
1769538098.979687,DOWN,0,0,39,0,0,0,0,0,0,0,0,0,0,-11,0,0
1769538099.1809967,DOWN,0,0,39,0,0,0,0,0,0,0,0,0,0,-11,0,0
1769538099.3823283,DOWN,0,0,39,0,0,0,0,0,0,0,0,0,0,-11,0,0
1769538099.5835252,DOWN,0,0,30,0,0,0,0,0,0,0,0,0,0,-20,0,0
1769538099.78485,DOWN,0,0,30,0,0,0,0,0,0,0,0,0,0,-20,0,0
1769538099.985662,DOWN,0,0,30,0,0,0,0,0,0,0,0,0,0,-20,0,0
1769538100.186477,DOWN,0,0,30,0,0,0,0,0,0,0,0,0,0,-20,0,0
1769538100.3874853,DOWN,0,0,30,0,0,0,0,0,0,0,0,0,0,-20,0,0
1769538100.5885782,DOWN,0,0,26,0,0,0,0,0,0,0,0,0,0,-24,0,0
1769538100.7896445,DOWN,0,0,26,0,0,0,0,0,0,0,0,0,0,-24,0,0
1769538100.99035,DOWN,0,0,26,0,0,0,0,0,0,0,0,0,0,-24,0,0
1769538101.1915014,DOWN,0,0,26,0,0,0,0,0,0,0,0,0,0,-24,0,0
1769538101.3925197,DOWN,0,0,26,0,0,0,0,0,0,0,0,0,0,-24,0,0
1769538101.5931182,DOWN,0,0,26,0,0,0,0,0,0,0,0,0,0,-24,0,0
1769538101.7941475,DOWN,0,0,31,0,0,0,0,0,0,0,0,0,0,-19,0,0
1769538101.9951432,DOWN,0,0,31,0,0,0,0,0,0,0,0,0,0,-19,0,0
1769538102.1965055,DOWN,0,0,31,0,0,0,0,0,0,0,0,0,0,-19,0,0
1769538102.3974078,DOWN,0,0,31,0,0,0,0,0,0,0,0,0,0,-19,0,0
1769538102.5987086,DOWN,0,0,31,0,0,0,0,0,0,0,0,0,0,-19,0,0
1769538102.7996497,DOWN,0,0,26,0,0,0,0,0,0,0,0,0,0,-24,0,0
1769538103.0007396,DOWN,0,0,26,0,0,0,0,0,0,0,0,0,0,-24,0,0
1769538103.202394,DOWN,0,0,26,0,0,0,0,0,0,0,0,0,0,-24,0,0
1769538103.403291,DOWN,0,0,26,0,0,0,0,0,0,0,0,0,0,-24,0,0
1769538103.6042235,DOWN,0,0,26,0,0,0,0,0,0,0,0,0,0,-24,0,0
1769538103.8051329,DOWN,0,0,34,0,0,0,0,0,0,0,0,0,0,-16,0,0
1769538104.0060582,DOWN,0,0,34,0,0,0,0,0,0,0,0,0,0,-16,0,0
1769538104.2070317,DOWN,0,0,34,0,0,0,0,0,0,0,0,0,0,-16,0,0
1769538104.4079168,DOWN,0,0,34,0,0,0,0,0,0,0,0,0,0,-16,0,0
1769538104.6090279,DOWN,0,0,34,0,0,0,0,0,0,0,0,0,0,-16,0,0
1769538104.8096874,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,-2,0,0
1769538105.0107052,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,-2,0,0
1769538105.212381,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,-2,0,0
1769538105.4134326,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,-2,0,0
1769538105.6146247,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,-2,0,0
1769538105.815808,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,-2,0,0
1769538106.016979,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538106.2180316,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538106.4195104,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538106.6205013,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538106.821135,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538107.0223591,DOWN,0,0,41,0,0,0,0,0,0,0,0,0,0,-9,0,0
1769538107.2235837,DOWN,0,0,41,0,0,0,0,0,0,0,0,0,0,-9,0,0
1769538107.4244988,DOWN,0,0,41,0,0,0,0,0,0,0,0,0,0,-9,0,0
1769538107.625299,DOWN,0,0,41,0,0,0,0,0,0,0,0,0,0,-9,0,0
1769538107.8266666,DOWN,0,0,41,0,0,0,0,0,0,0,0,0,0,-9,0,0
1769538108.027656,DOWN,0,0,46,0,0,0,0,0,0,0,0,0,0,-4,0,0
1769538108.2291355,DOWN,0,0,46,0,0,0,0,0,0,0,0,0,0,-4,0,0
1769538108.4301581,DOWN,0,0,46,0,0,0,0,0,0,0,0,0,0,-4,0,0
1769538108.6310794,DOWN,0,0,46,0,0,0,0,0,0,0,0,0,0,-4,0,0
1769538108.832033,DOWN,0,0,46,0,0,0,0,0,0,0,0,0,0,-4,0,0
1769538109.032996,DOWN,0,0,46,0,0,0,0,0,0,0,0,0,0,-4,0,0
1769538109.2342117,DOWN,0,0,42,0,0,0,0,0,0,0,0,0,0,-8,0,0
1769538109.4354267,DOWN,0,0,42,0,0,0,0,0,0,0,0,0,0,-8,0,0
1769538109.6365044,DOWN,0,0,42,0,0,0,0,0,0,0,0,0,0,-8,0,0
1769538109.8372388,DOWN,0,0,42,0,0,0,0,0,0,0,0,0,0,-8,0,0
1769538110.0384784,DOWN,0,0,42,0,0,0,0,0,0,0,0,0,0,-8,0,0
1769538110.239421,DOWN,0,0,41,0,0,0,0,0,0,0,0,0,0,-9,0,0
1769538110.4410806,DOWN,0,0,41,0,0,0,0,0,0,0,0,0,0,-9,0,0
1769538110.6424236,DOWN,0,0,41,0,0,0,0,0,0,0,0,0,0,-9,0,0
1769538110.843577,DOWN,0,0,41,0,0,0,0,0,0,0,0,0,0,-9,0,0
1769538111.0444987,DOWN,0,0,41,0,0,0,0,0,0,0,0,0,0,-9,0,0
1769538111.2454567,DOWN,0,0,42,0,0,0,0,0,0,0,0,0,0,-8,0,0
1769538111.446493,DOWN,0,0,42,0,0,0,0,0,0,0,0,0,0,-8,0,0
1769538111.6474843,DOWN,0,0,42,0,0,0,0,0,0,0,0,0,0,-8,0,0
1769538111.848591,DOWN,0,0,42,0,0,0,0,0,0,0,0,0,0,-8,0,0
1769538112.049497,DOWN,0,0,42,0,0,0,0,0,0,0,0,0,0,-8,0,0
1769538112.2506669,DOWN,0,0,42,0,0,0,0,0,0,0,0,0,0,-8,0,0
1769538112.4519804,DOWN,0,0,47,0,0,0,0,0,0,0,0,0,0,-3,0,0
1769538112.6530037,DOWN,0,0,47,0,0,0,0,0,0,0,0,0,0,-3,0,0
1769538112.853774,DOWN,0,0,47,0,0,0,0,0,0,0,0,0,0,-3,0,0
1769538113.054753,DOWN,0,0,47,0,0,0,0,0,0,0,0,0,0,-3,0,0
1769538113.2556574,DOWN,0,0,47,0,0,0,0,0,0,0,0,0,0,-3,0,0
1769538113.4568098,DOWN,0,0,44,0,0,0,0,0,0,0,0,0,0,-6,0,0
1769538113.6575472,DOWN,0,0,44,0,0,0,0,0,0,0,0,0,0,-6,0,0
1769538113.8587916,DOWN,0,0,44,0,0,0,0,0,0,0,0,0,0,-6,0,0
1769538114.0597541,DOWN,0,0,44,0,0,0,0,0,0,0,0,0,0,-6,0,0
1769538114.2611082,DOWN,0,0,44,0,0,0,0,0,0,0,0,0,0,-6,0,0
1769538114.462531,DOWN,0,0,45,0,0,0,0,0,0,0,0,0,0,-5,0,0
1769538114.663619,DOWN,0,0,45,0,0,0,0,0,0,0,0,0,0,-5,0,0
1769538114.86482,DOWN,0,0,45,0,0,0,0,0,0,0,0,0,0,-5,0,0
1769538115.0662894,DOWN,0,0,45,0,0,0,0,0,0,0,0,0,0,-5,0,0
1769538115.2673438,DOWN,0,0,45,0,0,0,0,0,0,0,0,0,0,-5,0,0
1769538115.4684713,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,-2,0,0
1769538115.6699207,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,-2,0,0
1769538115.8711166,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,-2,0,0
1769538116.0728726,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,-2,0,0
1769538116.2737987,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,-2,0,0
1769538116.4749334,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,-2,0,0
1769538116.676,DOWN,0,0,53,0,0,0,0,0,0,0,0,0,0,3,0,0
1769538116.8773818,DOWN,0,0,53,0,0,0,0,0,0,0,0,0,0,3,0,0
1769538117.0783608,DOWN,0,0,53,0,0,0,0,0,0,0,0,0,0,3,0,0
1769538117.2795002,DOWN,0,0,53,0,0,0,0,0,0,0,0,0,0,3,0,0
1769538117.4810245,DOWN,0,0,53,0,0,0,0,0,0,0,0,0,0,3,0,0
1769538117.6822486,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538117.8834844,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538118.0845401,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538118.285562,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538118.4875236,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538118.689168,DOWN,0,0,47,0,0,0,0,0,0,0,0,0,0,-3,0,0
1769538118.8904986,DOWN,0,0,47,0,0,0,0,0,0,0,0,0,0,-3,0,0
1769538119.0915525,DOWN,0,0,47,0,0,0,0,0,0,0,0,0,0,-3,0,0
1769538119.2929618,DOWN,0,0,47,0,0,0,0,0,0,0,0,0,0,-3,0,0
1769538119.494038,DOWN,0,0,47,0,0,0,0,0,0,0,0,0,0,-3,0,0
1769538119.6953466,DOWN,0,0,47,0,0,0,0,0,0,0,0,0,0,-3,0,0
1769538119.896471,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538120.0976102,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538120.2986455,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538120.5001528,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538120.7013223,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538120.90229,DOWN,0,0,49,0,0,0,0,0,0,0,0,0,0,-1,0,0
1769538121.1033459,DOWN,0,0,49,0,0,0,0,0,0,0,0,0,0,-1,0,0
1769538121.3044686,DOWN,0,0,49,0,0,0,0,0,0,0,0,0,0,-1,0,0
1769538121.5055249,DOWN,0,0,49,0,0,0,0,0,0,0,0,0,0,-1,0,0
1769538121.7068968,DOWN,0,0,49,0,0,0,0,0,0,0,0,0,0,-1,0,0
1769538121.9081562,DOWN,0,0,49,0,0,0,0,0,0,0,0,0,0,-1,0,0
1769538122.1093717,DOWN,0,0,49,0,0,0,0,0,0,0,0,0,0,-1,0,0
1769538122.3101983,DOWN,0,0,49,0,0,0,0,0,0,0,0,0,0,-1,0,0
1769538122.5116134,DOWN,0,0,49,0,0,0,0,0,0,0,0,0,0,-1,0,0
1769538122.7125123,DOWN,0,0,49,0,0,0,0,0,0,0,0,0,0,-1,0,0
1769538122.913336,DOWN,0,0,52,0,0,0,0,0,0,0,0,0,0,2,0,0
1769538123.114363,DOWN,0,0,52,0,0,0,0,0,0,0,0,0,0,2,0,0
1769538123.315454,DOWN,0,0,52,0,0,0,0,0,0,0,0,0,0,2,0,0
1769538123.5164273,DOWN,0,0,52,0,0,0,0,0,0,0,0,0,0,2,0,0
1769538123.7177973,DOWN,0,0,52,0,0,0,0,0,0,0,0,0,0,2,0,0
1769538123.9188285,DOWN,0,0,52,0,0,0,0,0,0,0,0,0,0,2,0,0
1769538124.1201465,DOWN,0,0,55,0,0,0,0,0,0,0,0,0,0,5,0,0
1769538124.3208911,DOWN,0,0,55,0,0,0,0,0,0,0,0,0,0,5,0,0
1769538124.5215797,DOWN,0,0,55,0,0,0,0,0,0,0,0,0,0,5,0,0
1769538124.7228746,DOWN,0,0,55,0,0,0,0,0,0,0,0,0,0,5,0,0
1769538124.9241629,DOWN,0,0,55,0,0,0,0,0,0,0,0,0,0,5,0,0
1769538125.1251302,DOWN,0,0,60,0,0,0,0,0,0,0,0,0,0,10,0,0
1769538125.3261144,DOWN,0,0,60,0,0,0,0,0,0,0,0,0,0,10,0,0
1769538125.527185,DOWN,0,0,60,0,0,0,0,0,0,0,0,0,0,10,0,0
1769538125.7285364,DOWN,0,0,60,0,0,0,0,0,0,0,0,0,0,10,0,0
1769538125.9293418,DOWN,0,0,60,0,0,0,0,0,0,0,0,0,0,10,0,0
1769538126.1302464,DOWN,0,0,55,0,0,0,0,0,0,0,0,0,0,5,0,0
1769538126.3312056,DOWN,0,0,55,0,0,0,0,0,0,0,0,0,0,5,0,0
1769538126.5320494,DOWN,0,0,55,0,0,0,0,0,0,0,0,0,0,5,0,0
1769538126.7334976,DOWN,0,0,55,0,0,0,0,0,0,0,0,0,0,5,0,0
1769538126.9347548,DOWN,0,0,55,0,0,0,0,0,0,0,0,0,0,5,0,0
1769538127.1360128,DOWN,0,0,55,0,0,0,0,0,0,0,0,0,0,5,0,0
1769538127.3371253,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538127.5384173,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538127.739592,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538127.9407978,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538128.142214,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0
1769538128.3431447,DOWN,0,0,45,0,0,0,0,0,0,0,0,0,0,-5,0,0
1769538134.8096294,IDLE,0,53,36,0,0,0,8,47,41,41,0,0,3,-14,55,82
1769538135.011519,IDLE,0,53,36,0,0,0,8,47,41,41,0,0,3,-14,55,82
1769538135.2128637,IDLE,0,53,36,0,0,0,8,47,41,41,0,0,3,-14,55,82
1769538135.414127,IDLE,0,53,36,0,0,0,8,47,41,41,0,0,3,-14,55,82
1769538135.6153824,IDLE,0,53,36,0,0,0,8,47,41,41,0,0,3,-14,55,82
1769538135.8162405,IDLE,0,39,44,0,0,0,45,29,36,28,0,0,-11,-6,74,64
1769538136.0176384,IDLE,0,39,44,0,0,0,45,29,36,28,0,0,-11,-6,74,64
1769538136.2188165,IDLE,0,39,44,0,0,0,45,29,36,28,0,0,-11,-6,74,64
1769538136.4199824,IDLE,0,39,44,0,0,0,45,29,36,28,0,0,-11,-6,74,64
1769538136.6208246,IDLE,0,39,44,0,0,0,45,29,36,28,0,0,-11,-6,74,64
1769538136.8227,IDLE,0,47,44,0,0,0,8,35,18,29,0,0,-3,-6,43,47
1769538137.0239007,IDLE,0,47,44,0,0,0,8,35,18,29,0,0,-3,-6,43,47
1769538137.2250369,IDLE,0,47,44,0,0,0,8,35,18,29,0,0,-3,-6,43,47
1769538137.4260697,IDLE,0,47,44,0,0,0,8,35,18,29,0,0,-3,-6,43,47
1769538137.6274185,IDLE,0,47,44,0,0,0,8,35,18,29,0,0,-3,-6,43,47
1769538137.8285668,IDLE,0,54,44,0,0,0,14,34,35,41,0,0,4,-6,48,76
1769538138.0296383,IDLE,0,54,44,0,0,0,14,34,35,41,0,0,4,-6,48,76
1769538138.2306085,IDLE,0,54,44,0,0,0,14,34,35,41,0,0,4,-6,48,76
1769538138.431676,IDLE,0,54,44,0,0,0,14,34,35,41,0,0,4,-6,48,76
1769538138.632914,IDLE,0,54,44,0,0,0,14,34,35,41,0,0,4,-6,48,76
1769538138.8339393,IDLE,0,54,44,0,0,0,14,34,35,41,0,0,4,-6,48,76
1769538139.0355306,IDLE,0,60,42,0,0,0,28,12,37,21,0,0,10,-8,40,58
1769538139.2369878,IDLE,0,60,42,0,0,0,28,12,37,21,0,0,10,-8,40,58
1769538139.438185,IDLE,0,60,42,0,0,0,28,12,37,21,0,0,10,-8,40,58
1769538139.6392348,IDLE,0,60,42,0,0,0,28,12,37,21,0,0,10,-8,40,58
1769538139.840565,IDLE,0,60,42,0,0,0,28,12,37,21,0,0,10,-8,40,58
1769538140.041509,IDLE,8,0,0,0,0,0,28,12,37,21,0,0,-50,-50,40,58
1769538140.2425745,IDLE,8,0,0,0,0,0,28,12,37,21,0,0,-50,-50,40,58
1769538140.4432244,IDLE,8,0,0,0,0,0,28,12,37,21,0,0,-50,-50,40,58
1769538140.6439874,IDLE,8,0,0,0,0,0,28,12,37,21,0,0,-50,-50,40,58
1769538140.8448935,IDLE,8,0,0,0,0,0,28,12,37,21,0,0,-50,-50,40,58
1769538141.0460303,IDLE,0,0,0,0,0,0,28,12,37,21,0,0,-50,-50,40,58
1769538141.2470233,IDLE,0,0,0,0,0,0,28,12,37,21,0,0,-50,-50,40,58
1769538141.447733,IDLE,0,0,0,0,0,0,28,12,37,21,0,0,-50,-50,40,58
1769538141.648791,IDLE,0,0,0,0,0,0,28,12,37,21,0,0,-50,-50,40,58
1769538141.8497975,IDLE,0,0,0,0,0,0,28,12,37,21,0,0,-50,-50,40,58
1769538142.0509784,IDLE,0,0,0,0,0,0,28,12,37,21,0,0,-50,-50,40,58
1769538142.252295,IDLE,0,0,0,0,0,0,28,12,37,21,0,0,-50,-50,40,58
1769538142.4534047,IDLE,0,0,0,0,0,0,28,12,37,21,0,0,-50,-50,40,58
1769538142.6542907,IDLE,0,0,0,0,0,0,28,12,37,21,0,0,-50,-50,40,58
1769538142.8551414,IDLE,0,0,0,0,0,0,28,12,37,21,0,0,-50,-50,40,58
1769538143.0558834,IDLE,0,0,0,0,0,0,28,12,37,21,0,0,-50,-50,40,58
1769538143.256416,IDLE,0,0,0,0,0,0,46,19,38,47,0,0,-50,-50,65,85
